"﻿""Data Source""",World Development Indicators,
Last Updated Date,2019-06-28,
Country Name,Country Code,Indicator Name,Indicator Code,Indicator Value
Jordan,JOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.62929809699775
Jordan,JOR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,
Jordan,JOR,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,104
Jordan,JOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,1.80598714296253
Jordan,JOR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,35.5909103031074
Jordan,JOR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,1.77057864219415
Jordan,JOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,124.486803519062
Jordan,JOR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,1.104
Jordan,JOR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,20.7370401659862
Jordan,JOR,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0.002923437
Jordan,JOR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.00090202
Jordan,JOR,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.002021417
Jordan,JOR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0.369473469445725
Jordan,JOR,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.739
Jordan,JOR,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
Jordan,JOR,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Jordan,JOR,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Jordan,JOR,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-3.9894837899712
Jordan,JOR,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,604.536456
Jordan,JOR,Methane emissions (% change from 1990),EN.ATM.METH.ZG,144.211764977597
Jordan,JOR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,2114.7762
Jordan,JOR,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,193
Jordan,JOR,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,134.484457144636
Jordan,JOR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27198.5945143973
Jordan,JOR,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,
Jordan,JOR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2580.230955077
Jordan,JOR,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.1989463468737
Jordan,JOR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1375.125
Jordan,JOR,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.347613133534182
Jordan,JOR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.328965917155854
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.96523830754741
Jordan,JOR,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,83.973381394704
Jordan,JOR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,22211.019
Jordan,JOR,CO2 emissions (kt),EN.ATM.CO2E.KT,26450.071
Jordan,JOR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.892328851952827
Jordan,JOR,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,2.34299182032441
Jordan,JOR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,619.723
Jordan,JOR,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.23365483559691
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,916.992832662691
Jordan,JOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1864.67585548017
Jordan,JOR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,107.498527581722
Jordan,JOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.22917004202291
Jordan,JOR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.688966025034185
Jordan,JOR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,131000000
Jordan,JOR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.967708004628169
Jordan,JOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,50.5890396549911
Jordan,JOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Jordan,JOR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,48.4432523403808
Jordan,JOR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.278741979593983
Jordan,JOR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Jordan,JOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.97896509597667
Jordan,JOR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1600.8
Jordan,JOR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,111
Jordan,JOR,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,10.0003754719237
Jordan,JOR,Forest area (% of land area),AG.LND.FRST.ZS,1.09822031989187
Jordan,JOR,Forest area (sq. km),AG.LND.FRST.K2,975
Jordan,JOR,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.000608159
Jordan,JOR,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.000183235
Jordan,JOR,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,0.164202541
Jordan,JOR,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.000424924
Jordan,JOR,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,0.38078779
Jordan,JOR,Arable land (% of land area),AG.LND.ARBL.ZS,2.67244868784451
Jordan,JOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,12.0067578388995
Jordan,JOR,Agricultural land (sq. km),AG.LND.AGRI.K2,10659.599609375
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.616
Japan,JPN,Urban population,SP.URB.TOTL,115920900
Japan,JPN,Urban population growth (annual %),SP.URB.GROW,-0.114218709913591
Japan,JPN,"Population, total",SP.POP.TOTL,126529100
Japan,JPN,Population growth (annual %),SP.POP.GROW,-0.202670345017896
Japan,JPN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.2
Japan,JPN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,3.4
Japan,JPN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.6
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.492889404297
Japan,JPN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00525999069214
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.18925693500848
Japan,JPN,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,
Japan,JPN,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,39
Japan,JPN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,10.0262887092871
Japan,JPN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,8.23376220860353
Japan,JPN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,29.3875386330145
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,18.8883720930233
Japan,JPN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,81.22
Japan,JPN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,64.6280420867611
Japan,JPN,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,12.646664686
Japan,JPN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,11.93530532
Japan,JPN,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.711359366
Japan,JPN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0.0209515501455421
Japan,JPN,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-71.5234733539439
Japan,JPN,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,4.5
Japan,JPN,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,3765
Japan,JPN,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,6710
Japan,JPN,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-32.5638330368232
Japan,JPN,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,24911.48654
Japan,JPN,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-41.8016169411765
Japan,JPN,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,38956.54266
Japan,JPN,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,60318
Japan,JPN,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,13.3506592642251
Japan,JPN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1478858.88126732
Japan,JPN,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,88.8174149533822
Japan,JPN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,114663.97706732
Japan,JPN,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,36.9890115200831
Japan,JPN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,449064.487
Japan,JPN,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.255473793138532
Japan,JPN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.243463799936738
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.53870610327163
Japan,JPN,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,40.2915964406749
Japan,JPN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,489159.465
Japan,JPN,CO2 emissions (kt),EN.ATM.CO2E.KT,1214048.358
Japan,JPN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.205203387014436
Japan,JPN,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.3404676900028
Japan,JPN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,246943.114
Japan,JPN,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.74830224618715
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3428.55721600428
Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7819.71463590936
Japan,JPN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,90.6209329266305
Japan,JPN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.29735708059289
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,7.75568791016029
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,80292000000
Japan,JPN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15.9847807230219
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,7.51942012970579
Japan,JPN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.911553166046214
Japan,JPN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,39.5872171982853
Japan,JPN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,8.22909281286162
Japan,JPN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,33.1527356254335
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Japan,JPN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.52056781161053
Japan,JPN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,6049.2
Japan,JPN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1668
Japan,JPN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,34.8162903939796
Japan,JPN,Forest area (% of land area),AG.LND.FRST.ZS,68.4562222696538
Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,249564.00390625
Japan,JPN,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,3.435795752
Japan,JPN,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,2.497860979
Japan,JPN,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,9225.295898
Japan,JPN,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.937934773
Japan,JPN,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,3464.054199
Japan,JPN,Arable land (% of land area),AG.LND.ARBL.ZS,11.4768488040377
Japan,JPN,Agricultural land (% of land area),AG.LND.AGRI.ZS,12.2640991880623
Japan,JPN,Agricultural land (sq. km),AG.LND.AGRI.K2,44710
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.428
Kazakhstan,KAZ,Urban population,SP.URB.TOTL,10495828
Kazakhstan,KAZ,Urban population growth (annual %),SP.URB.GROW,1.47511306482708
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,18276499
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.31478014575849
Kazakhstan,KAZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0
Kazakhstan,KAZ,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2
Kazakhstan,KAZ,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Kazakhstan,KAZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10
Kazakhstan,KAZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,109.666831970215
Kazakhstan,KAZ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01192998886108
Kazakhstan,KAZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.17768356082057
Kazakhstan,KAZ,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,
Kazakhstan,KAZ,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,28
Kazakhstan,KAZ,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.21716402649566
Kazakhstan,KAZ,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.04921248631761
Kazakhstan,KAZ,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,3.3120856618332
Kazakhstan,KAZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,31.0489510489511
Kazakhstan,KAZ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,19.98
Kazakhstan,KAZ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.8516026510329
Kazakhstan,KAZ,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,
Kazakhstan,KAZ,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,
Kazakhstan,KAZ,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,
Kazakhstan,KAZ,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0.217161218770403
Kazakhstan,KAZ,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,
Kazakhstan,KAZ,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
Kazakhstan,KAZ,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Kazakhstan,KAZ,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Kazakhstan,KAZ,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-43.4886345764989
Kazakhstan,KAZ,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,17821.7689192844
Kazakhstan,KAZ,Methane emissions (% change from 1990),EN.ATM.METH.ZG,2.79198481558753
Kazakhstan,KAZ,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,71350.4864601197
Kazakhstan,KAZ,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,584
Kazakhstan,KAZ,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-1.55489654369405
Kazakhstan,KAZ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,366502.19730054
Kazakhstan,KAZ,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,93.9177227551542
Kazakhstan,KAZ,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,29300.6958273859
Kazakhstan,KAZ,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,56.6705062319097
Kazakhstan,KAZ,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,140721.125
Kazakhstan,KAZ,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.608935609311641
Kazakhstan,KAZ,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.576270117211682
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.3631697418223
Kazakhstan,KAZ,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,13.0235099533345
Kazakhstan,KAZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,32339.273
Kazakhstan,KAZ,CO2 emissions (kt),EN.ATM.CO2E.KT,248314.572
Kazakhstan,KAZ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.34915679535842
Kazakhstan,KAZ,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,28.7051804595664
Kazakhstan,KAZ,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,71279.146
Kazakhstan,KAZ,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.2388587547195
Kazakhstan,KAZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4434.63912123152
Kazakhstan,KAZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5600.20846486508
Kazakhstan,KAZ,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,188.00931297925
Kazakhstan,KAZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.55844291225827
Kazakhstan,KAZ,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.168125633993313
Kazakhstan,KAZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,179000000
Kazakhstan,KAZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,8.87402787692077
Kazakhstan,KAZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.16372994702634
Kazakhstan,KAZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kazakhstan,KAZ,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,18.3933200586092
Kazakhstan,KAZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,8.70590224292745
Kazakhstan,KAZ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,71.5689221174437
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Kazakhstan,KAZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.12200420013061
Kazakhstan,KAZ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1355
Kazakhstan,KAZ,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Kazakhstan,KAZ,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.582514981089489
Kazakhstan,KAZ,Forest area (% of land area),AG.LND.FRST.ZS,1.22569174352706
Kazakhstan,KAZ,Forest area (sq. km),AG.LND.FRST.K2,33090
Kazakhstan,KAZ,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,
Kazakhstan,KAZ,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,
Kazakhstan,KAZ,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,
Kazakhstan,KAZ,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,
Kazakhstan,KAZ,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,
Kazakhstan,KAZ,Arable land (% of land area),AG.LND.ARBL.ZS,10.8882468422417
Kazakhstan,KAZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,80.376338111642
Kazakhstan,KAZ,Agricultural land (sq. km),AG.LND.AGRI.K2,2169920
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.03
Kenya,KEN,Urban population,SP.URB.TOTL,13891531
Kenya,KEN,Urban population growth (annual %),SP.URB.GROW,4.05252270231374
Kenya,KEN,"Population, total",SP.POP.TOTL,51393010
Kenya,KEN,Population growth (annual %),SP.POP.GROW,2.30594867522983
Kenya,KEN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,36.8
Kenya,KEN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,11
Kenya,KEN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Kenya,KEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,45.6
Kenya,KEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.9970703125
Kenya,KEN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.955060005187988
Kenya,KEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.1946791303039
Kenya,KEN,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.4
Kenya,KEN,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,61
Kenya,KEN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,10.5050828924669
Kenya,KEN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.804183961345371
Kenya,KEN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3633596228224
Kenya,KEN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.5458937198068
Kenya,KEN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,3.218
Kenya,KEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.8959973350461
Kenya,KEN,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0.411611072
Kenya,KEN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.085042268
Kenya,KEN,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.326568804
Kenya,KEN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,6.47785323086186
Kenya,KEN,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-28.0002
Kenya,KEN,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,4
Kenya,KEN,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Kenya,KEN,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Kenya,KEN,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,24.8203955451098
Kenya,KEN,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,11590.34262
Kenya,KEN,Methane emissions (% change from 1990),EN.ATM.METH.ZG,37.8977086541726
Kenya,KEN,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,28026.744
Kenya,KEN,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Kenya,KEN,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,39.4394882738836
Kenya,KEN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,54302.0956122537
Kenya,KEN,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-29.573
Kenya,KEN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1585.8318682303
Kenya,KEN,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,8.72689938398357
Kenya,KEN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1246.78
Kenya,KEN,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.112749674326083
Kenya,KEN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.106701377035446
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.305923721896161
Kenya,KEN,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,71.7659137577002
Kenya,KEN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,10252.932
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,14286.632
Kenya,KEN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.288581417032653
